"Name","Category","Phone","City","State","License Number","Why Kept"
"DEALERTRACK TRADE OPERATIONS, LLC","Wholesale Motor Vehicle Dealer","(405) 285-6924","EDMOND","OK","10714","State-licensed wholesale dealer - Sep 13 push"
"DECENT AUTO MOTORS CORP","Wholesale Motor Vehicle Dealer","(407)978-7445","LONGWOOD","FL","1150920-1","State-licensed wholesale dealer - Sep 13 push"
"Deep Ellum Financial Group LLC","Wholesale Dealer License","(956) 372-8669","BROWNSVILLE","TX","P170021W","State-licensed wholesale dealer - Sep 13 push"
"Denco","Wholesale Motor Vehicle Dealer","","Parker","CO","46184","State-licensed wholesale dealer - Sep 13 push"
"Denver Direct Auto Brokers, LLC","Wholesale Motor Vehicle Dealer","","Wheat Ridge","CO","46866","State-licensed wholesale dealer - Sep 13 push"
"Dependable Auto Financial LLC","Wholesale Motor Vehicle Dealer","5208783281","Tucson","AZ","L10002436","State-licensed wholesale dealer - Sep 13 push"
"Desert Auto Deals","Wholesale Motor Vehicle Dealer","4803322103","Tempe","AZ","L10001835","State-licensed wholesale dealer - Sep 13 push"
"Desert Auto Sales","Wholesale Motor Vehicle Dealer","6233992880","Glendale","AZ","L00010535","State-licensed wholesale dealer - Sep 13 push"
"Desert Automotive LLC","Wholesale Motor Vehicle Dealer","520-940-5137","Sierra Vista","AZ","L00012886","State-licensed wholesale dealer - Sep 13 push"
"Desert Dogs Automotive llc","Wholesale Motor Vehicle Dealer","4802746947","San Tan Valley","AZ","L10003562","State-licensed wholesale dealer - Sep 13 push"
"Desert eagle 1 LLC","Wholesale Motor Vehicle Dealer","6234186504","PEORIA","AZ","L10002603","State-licensed wholesale dealer - Sep 13 push"
"Desert Hills Rv LLC","Wholesale Motor Vehicle Dealer","6026158160","Phoenix","AZ","L00010164","State-licensed wholesale dealer - Sep 13 push"
"Desert Motor Group LLC","Wholesale Motor Vehicle Dealer","5204061316","Rio Rico","AZ","L10003624","State-licensed wholesale dealer - Sep 13 push"
"Desert Motors","Wholesale Motor Vehicle Dealer","5209801819","Rio Rico","AZ","L00014889","State-licensed wholesale dealer - Sep 13 push"
"DESERT MOTORS FINANCIAL LLC","Wholesale Motor Vehicle Dealer","602-517-3046","GLENDALE","AZ","L10002101","State-licensed wholesale dealer - Sep 13 push"
"DESERT RIDGE AUTOMOBILES LLC","Wholesale Motor Vehicle Dealer","480-749-5923","LAVEEN","AZ","L10001063","State-licensed wholesale dealer - Sep 13 push"
"DESERT VALLEY AUTO WHOLESALE LLC","Wholesale Motor Vehicle Dealer","480-955-4667","PEORIA","AZ","L10000376","State-licensed wholesale dealer - Sep 13 push"
"Desert valley automotive","Wholesale Motor Vehicle Dealer","5203081765","Phoenix","AZ","L10001121","State-licensed wholesale dealer - Sep 13 push"
"Desperautos LLC","Wholesale Motor Vehicle Dealer","602-684-3644","Mesa","AZ","L00010560","State-licensed wholesale dealer - Sep 13 push"
"Dessert Drive Motors","Wholesale Motor Vehicle Dealer","602-228-2182","Surprise","AZ","L10002445","State-licensed wholesale dealer - Sep 13 push"
"DESTINATION 4X4 LLC","Wholesale Motor Vehicle Dealer","","Denver","CO","44697","State-licensed wholesale dealer - Sep 13 push"
"Detroit Motor Cars","Motor Vehicle Dealer (general)","","North Providence","RI","707","State-licensed dealer - Sep 13 push"
"Devaney Auto Sales And Service","Motor Vehicle Dealer (general)","","East Providence","RI","489","State-licensed dealer - Sep 13 push"
"Dewayne's Enterprises Inc","Wholesale Motor Vehicle Dealer","6024696040","Surprise","AZ","L10002221","State-licensed wholesale dealer - Sep 13 push"
"DEWEY'S COOK INLET, INC","Motor Vehicle Dealer (general)","","Anchorage","AK","176","State-licensed dealer - Sep 13 push"
"DIAMOND AUTO DEALS LLC","Wholesale Motor Vehicle Dealer","5202737810","TUCSON","AZ","L10002830","State-licensed wholesale dealer - Sep 13 push"
"Diamond Motors llc","Wholesale Motor Vehicle Dealer","4802666140","Phoenix","AZ","L10003471","State-licensed wholesale dealer - Sep 13 push"
"Diamond Rp Auto Sales LLC","Wholesale Motor Vehicle Dealer","4805778292","Phoenix","AZ","L00013118","State-licensed wholesale dealer - Sep 13 push"
"Diamond Wholesale Auto","Motor Vehicle Dealer (wholesale name match)","","West Des Moines","IA","D443","State-licensed dealer - Sep 13 push"
"Diaz Wholesales & Rentals LLC","Wholesale Motor Vehicle Dealer","6232032612","Glendale","AZ","L10003535","State-licensed wholesale dealer - Sep 13 push"
"Dick Shappy Vintage Auto Sales, LLC","Motor Vehicle Dealer (general)","","Providence","RI","116","State-licensed dealer - Sep 13 push"
"DIGITAL MOTOR GROUP, LLC","Wholesale Motor Vehicle Dealer","(646)893-5200","FORT LAUDERDALE","FL","1151177-1","State-licensed wholesale dealer - Sep 13 push"
"Dinola Auto Sales, Inc.","Motor Vehicle Dealer (general)","","Oakland","RI","627","State-licensed dealer - Sep 13 push"
"Direct line auto group llc","Wholesale Motor Vehicle Dealer","6023089466","Phoenix","AZ","L10002811","State-licensed wholesale dealer - Sep 13 push"
"Distinctive Motor Cars Unlimited","Motor Vehicle Dealer (general)","","Johnston","RI","272","State-licensed dealer - Sep 13 push"
"Division Street Auto Sales & Service, Inc.","Motor Vehicle Dealer (general)","","Pawtucket","RI","239","State-licensed dealer - Sep 13 push"
"Dixon Motors LLC","Wholesale Motor Vehicle Dealer","","Grand Junction","CO","40457","State-licensed wholesale dealer - Sep 13 push"
"Dj Auto LLC","Wholesale Motor Vehicle Dealer","5163206925","Surprise","AZ","L00011368","State-licensed wholesale dealer - Sep 13 push"
"DK Motorsports, LLC","Wholesale Motor Vehicle Dealer","","Arvada","CO","45724","State-licensed wholesale dealer - Sep 13 push"
"DM Motors","Wholesale Dealer License","(210) 326-5545","BULVERDE","TX","P158678W","State-licensed wholesale dealer - Sep 13 push"
"DMC","Wholesale Motor Vehicle Dealer","650-520-9699","SCOTTSDALE","AZ","L10000872","State-licensed wholesale dealer - Sep 13 push"
"DMW WHOLESALE LLC","Wholesale Motor Vehicle Dealer","(407)906-6542","ORLANDO","FL","1153975-1","State-licensed wholesale dealer - Sep 13 push"
"DND WHOLESALE GROUP LLC","Wholesale Motor Vehicle Dealer","6237550490","Phoenix","AZ","L10002817","State-licensed wholesale dealer - Sep 13 push"
"DNS AUTO GROUP LLC","Wholesale Motor Vehicle Dealer","9514121484","Phoenix","AZ","L10001538","State-licensed wholesale dealer - Sep 13 push"
"Do The Most LLC","Wholesale Motor Vehicle Dealer","5206679196","Tucson","AZ","L10003579","State-licensed wholesale dealer - Sep 13 push"
"DON MOTOR WHOLESALE LLC","Wholesale Motor Vehicle Dealer","(407)873-3440","OCALA","FL","1152175-1","State-licensed wholesale dealer - Sep 13 push"
"Donald?s Car Corner","Motor Vehicle Dealer (general)","","Providence","RI","119","State-licensed dealer - Sep 13 push"
"Dora's Auto For Import & Export Worldwide LLC","Wholesale Motor Vehicle Dealer","4806505091","Gilbert","AZ","L00011602","State-licensed wholesale dealer - Sep 13 push"
"Dorman?s Auto Center, Inc. ""Annex""","Motor Vehicle Dealer (general)","","Pawtucket","RI","145","State-licensed dealer - Sep 13 push"
"Dorman?s Auto Center, Inc. ""Main""","Motor Vehicle Dealer (general)","","Pawtucket","RI","685","State-licensed dealer - Sep 13 push"
"Double B Auto Wholesalers Unlimited","Motor Vehicle Dealer (wholesale name match)","208-731-4660","Twin Falls","ID","7114-0","State-licensed dealer - Sep 13 push"
"Double Eagle Motors LLC","Wholesale Motor Vehicle Dealer","4806209453","Mesa","AZ","L10001913","State-licensed wholesale dealer - Sep 13 push"
"Double M&J Enterprises LLC","Wholesale Motor Vehicle Dealer","5207882141","Maricopa","AZ","L10003587","State-licensed wholesale dealer - Sep 13 push"
"DOUG'S AUTO DEALS, LLC","Wholesale Motor Vehicle Dealer","(918) 787-6850","GROVE","OK","10452","State-licensed wholesale dealer - Sep 13 push"
"Down The Road Motors","Wholesale Motor Vehicle Dealer","9283442254","Yuma","AZ","L00005685","State-licensed wholesale dealer - Sep 13 push"
"Drc Leasing Inc","Wholesale Motor Vehicle Dealer","8188873200","Chandler","AZ","L00012068","State-licensed wholesale dealer - Sep 13 push"
"DREAM AUTOS LLC","Wholesale Motor Vehicle Dealer","(407)719-4611","LONGWOOD","FL","1134456-1","State-licensed wholesale dealer - Sep 13 push"
"Dream Cars Auto Sales","Wholesale Motor Vehicle Dealer","5208613413","Tucson","AZ","L00005227","State-licensed wholesale dealer - Sep 13 push"
"Drive N Buy Auto Wholesale LLC","Wholesale Motor Vehicle Dealer","4808125202","Phoenix","AZ","L00016197","State-licensed wholesale dealer - Sep 13 push"
"DRIVE SOURCE LLC","Wholesale Motor Vehicle Dealer","8015609980","GLENDALE","AZ","L10001571","State-licensed wholesale dealer - Sep 13 push"
"drivemax llc","Wholesale Motor Vehicle Dealer","623-2625174","phoenix","AZ","L10002934","State-licensed wholesale dealer - Sep 13 push"
"Driven Exotics LLC","Wholesale Motor Vehicle Dealer","6237555318","Phoenix","AZ","L10003623","State-licensed wholesale dealer - Sep 13 push"
"DRIVEN TO DONATE","Wholesale Motor Vehicle Dealer","","DENVER","CO","43154","State-licensed wholesale dealer - Sep 13 push"
"Drivetime Sales And Finance Company LLC","Wholesale Motor Vehicle Dealer","6028526736","Mesa","AZ","L00014159","State-licensed wholesale dealer - Sep 13 push"
"Drivetime Sales And Finance Company, LLC","Wholesale Motor Vehicle Dealer","6028526736","Tempe","AZ","L00012288","State-licensed wholesale dealer - Sep 13 push"
"DRIVEX LLC","Wholesale Motor Vehicle Dealer","(646)431-1249","ALTAMONTE SPRINGS","FL","1151777-1","State-licensed wholesale dealer - Sep 13 push"
"DRL GROUP LLC","Wholesale Motor Vehicle Dealer","480-372-6305","Surprise","AZ","L10000202","State-licensed wholesale dealer - Sep 13 push"
"DRS","Wholesale Motor Vehicle Dealer","","Thornton","CO","43731","State-licensed wholesale dealer - Sep 13 push"
"DRY CREEK AUTO","Wholesale Motor Vehicle Dealer","","Olathe","CO","38117","State-licensed wholesale dealer - Sep 13 push"
"DUA INVESTMENTS LLC","Wholesale Motor Vehicle Dealer","6232826258","Phoenix","AZ","L10001235","State-licensed wholesale dealer - Sep 13 push"
"DUANY  TRUCK CORP","Wholesale Motor Vehicle Dealer","(786)409-2736","MIAMI","FL","1154498-1","State-licensed wholesale dealer - Sep 13 push"
"Dunn's Corners Auto Sales & Repair","Motor Vehicle Dealer (general)","","Westerly","RI","381","State-licensed dealer - Sep 13 push"
"Durand?s Kawasaki Motorsports Sales","Motor Vehicle Dealer (general)","","Tiverton","RI","138","State-licensed dealer - Sep 13 push"
"DY Diesel LLC","Wholesale Motor Vehicle Dealer","702-250-0114","Littlefield","AZ","L10002680","State-licensed wholesale dealer - Sep 13 push"
"Dyer Avenue Motors","Motor Vehicle Dealer (general)","","Cranston","RI","123","State-licensed dealer - Sep 13 push"
"Dynamic Automotive","Wholesale Dealer License","(281) 382-2113","ROSENBERG","TX","P167659W","State-licensed wholesale dealer - Sep 13 push"
"Dynasty Auto Vault","Wholesale Motor Vehicle Dealer","","Pueblo West","CO","47227","State-licensed wholesale dealer - Sep 13 push"
"Dynomax Enterprises","Wholesale Motor Vehicle Dealer","602-628-8584","Mesa","AZ","L10000755","State-licensed wholesale dealer - Sep 13 push"
"E and M Auto Care","Wholesale Motor Vehicle Dealer","6024259900","Peoria","AZ","L10003531","State-licensed wholesale dealer - Sep 13 push"
"E Z Auto Exchange","Wholesale Motor Vehicle Dealer","6026793536","Sun City","AZ","L00005720","State-licensed wholesale dealer - Sep 13 push"
"E4 SERVICES INC","Wholesale Motor Vehicle Dealer","","BOULDER","CO","41999","State-licensed wholesale dealer - Sep 13 push"
"Eac Financial","Wholesale Motor Vehicle Dealer","6233089141","Chandler","AZ","L00013123","State-licensed wholesale dealer - Sep 13 push"
"EAGLE INTERNATIONAL AUTOS, INC","Wholesale Motor Vehicle Dealer","(405) 216-8585","EDMOND","OK","10646","State-licensed wholesale dealer - Sep 13 push"
"EAGLE OPPORTUNITIES LLC","Wholesale Motor Vehicle Dealer","","AURORA","CO","8646","State-licensed wholesale dealer - Sep 13 push"
"EAR CLASSICS, EDGECOMB AUTOMOTIVE RESTORATION","Wholesale Dealer License","(512) 476-7653","Gonzales","TX","P144693W","State-licensed wholesale dealer - Sep 13 push"
"East Coast Motor Sports and Motors Sales,","Motor Vehicle Dealer (general)","","West Warwick","RI","229","State-licensed dealer - Sep 13 push"
"EAST COAST PB ENTERPRISE LLC","Wholesale Motor Vehicle Dealer","(813)766-8770","TAMPA","FL","1122379-1","State-licensed wholesale dealer - Sep 13 push"
"East North Phoenix LLC","Wholesale Motor Vehicle Dealer","6022957056","Phoenix","AZ","L10002380","State-licensed wholesale dealer - Sep 13 push"
"EAST TULSA WHOLESALE FLEET CO.","Wholesale Motor Vehicle Dealer","(918) 269-1995","BROKEN ARROW","OK","10300","State-licensed wholesale dealer - Sep 13 push"
"East Valley Automotive LLC","Wholesale Motor Vehicle Dealer","6026198914","Mesa","AZ","L10003315","State-licensed wholesale dealer - Sep 13 push"
"East West Auto","Wholesale Motor Vehicle Dealer","480-241-4065","Glendale","AZ","L10002890","State-licensed wholesale dealer - Sep 13 push"
"East West Motors, LLC","Wholesale Motor Vehicle Dealer","6023390661","Litchfield Park","AZ","L00013485","State-licensed wholesale dealer - Sep 13 push"
"Easy Rider Moto LLC","Wholesale Motor Vehicle Dealer","7147855232","Gilbert","AZ","L10003074","State-licensed wholesale dealer - Sep 13 push"
"Ebamu Auto LLC","Wholesale Motor Vehicle Dealer","480-578-0256","Laveen","AZ","L10002596","State-licensed wholesale dealer - Sep 13 push"
"EC Auto Group LLC","Wholesale Motor Vehicle Dealer","5202745382","Tucson","AZ","L10003498","State-licensed wholesale dealer - Sep 13 push"
"ECHO AUTO","Wholesale Motor Vehicle Dealer","","LOMA","CO","41154","State-licensed wholesale dealer - Sep 13 push"
"ED AUTO GROUP LLC","Wholesale Motor Vehicle Dealer","(518)428-9327","WINTER PARK","FL","1154281-1","State-licensed wholesale dealer - Sep 13 push"
"Ed?s Auto Sales, Inc","Motor Vehicle Dealer (general)","","East Providence","RI","227","State-licensed dealer - Sep 13 push"
"Eddie & Sons Customs LLC","Wholesale Motor Vehicle Dealer","6023172450","Surprise","AZ","L00016344","State-licensed wholesale dealer - Sep 13 push"
"EDS WHOLESALE","Wholesale Motor Vehicle Dealer","","LONE TREE","CO","39839","State-licensed wholesale dealer - Sep 13 push"
"EFFORTLESS AUTOMOTIVE GROUP LLC","Wholesale Motor Vehicle Dealer","623-698-6718","SURPISE","AZ","L10002757","State-licensed wholesale dealer - Sep 13 push"
"EGIL AUTO SERVICES","Wholesale Motor Vehicle Dealer","","Fountain","CO","44756","State-licensed wholesale dealer - Sep 13 push"
"EHMANN COMPANY LLC","Wholesale Motor Vehicle Dealer","","Kiowa","CO","44825","State-licensed wholesale dealer - Sep 13 push"
"EINING MOTORS","Wholesale Motor Vehicle Dealer","","MILLIKEN","CO","43007","State-licensed wholesale dealer - Sep 13 push"
"ELDEN'S AUTO SALES, INC.","Wholesale Motor Vehicle Dealer","","Canon City","CO","44724","State-licensed wholesale dealer - Sep 13 push"
"Electra Auto Sales & Service","Motor Vehicle Dealer (general)","","Johnston","RI","186","State-licensed dealer - Sep 13 push"
"ELEV8T MOTORSPORTS LLC","Wholesale Motor Vehicle Dealer","6023172640","Phoenix","AZ","L10001048","State-licensed wholesale dealer - Sep 13 push"
"ELISE WHOLESALE N AUTOSALE LLC","Motor Vehicle Dealer (wholesale name match)","","MEMPHIS","TN","19577","State-licensed dealer - Sep 13 push"
"Elite Auto Brokers","Wholesale Motor Vehicle Dealer","","Denver","CO","43545","State-licensed wholesale dealer - Sep 13 push"
"ELITE AUTO CONCEPT LLC","Wholesale Motor Vehicle Dealer","4807490832","Phoenix","AZ","L10002946","State-licensed wholesale dealer - Sep 13 push"
"ELITE AUTO SALE LLC","Wholesale Motor Vehicle Dealer","602 477 9333","Phoenix","AZ","L10000563","State-licensed wholesale dealer - Sep 13 push"
"ELITE MACHINES","Wholesale Motor Vehicle Dealer","","COLORADO SPRINGS","CO","43407","State-licensed wholesale dealer - Sep 13 push"
"Elite Motors AZ","Wholesale Motor Vehicle Dealer","9519070341","Quartzsite","AZ","L10003171","State-licensed wholesale dealer - Sep 13 push"
"Elite Motors Group LLC","Wholesale Motor Vehicle Dealer","9287509637","Yuma","AZ","L10003327","State-licensed wholesale dealer - Sep 13 push"
"Elite Syndicate Motorsports","Wholesale Motor Vehicle Dealer","5203710099","Laveen","AZ","L10002707","State-licensed wholesale dealer - Sep 13 push"
"ELITE VEHICLE EXPORTS, INC.","Wholesale Motor Vehicle Dealer","(917)977-0211","MIAMI","FL","1151385-1","State-licensed wholesale dealer - Sep 13 push"
"ELMO SKY LLC","Wholesale Motor Vehicle Dealer","5208585287","mesa","AZ","L10003266","State-licensed wholesale dealer - Sep 13 push"
"Elmwood Auto Sales","Motor Vehicle Dealer (general)","","Providence","RI","28","State-licensed dealer - Sep 13 push"
"Elmwood Chrysler Dodge Jeep Ram","Motor Vehicle Dealer (general)","","East Providence","RI","17","State-licensed dealer - Sep 13 push"
"Eloquent Automotive Group LLC","Wholesale Motor Vehicle Dealer","602-828-4805","Phoenix","AZ","L10002062","State-licensed wholesale dealer - Sep 13 push"
"Elvis Anderson","Wholesale Motor Vehicle Dealer","4803221344","Wittman","AZ","L10003347","State-licensed wholesale dealer - Sep 13 push"
"EMERALD COAST MOTOR GROUP LLC","Wholesale Motor Vehicle Dealer","(815)861-4561","MARY ESTHER","FL","1145018-1","State-licensed wholesale dealer - Sep 13 push"
"Empire Auto Deals, LLC","Wholesale Motor Vehicle Dealer","7184152988","Phoenix","AZ","L00012687","State-licensed wholesale dealer - Sep 13 push"
"EMPIRE AUTO WHOLESALE LLC","Wholesale Motor Vehicle Dealer","6029307858","PHOENIX","AZ","L10003588","State-licensed wholesale dealer - Sep 13 push"
"Empire Motor LLC","Wholesale Motor Vehicle Dealer","480-262-4619","SURPRISE","AZ","L10002049","State-licensed wholesale dealer - Sep 13 push"
"EMPIRE MOTORSPORT LLC","Wholesale Motor Vehicle Dealer","4803409002","TOLLESON","AZ","L10002586","State-licensed wholesale dealer - Sep 13 push"
